Date,AUDCNY=X,CHFCNY=X,EURCNY=X,JPYCNY=X,KRWCNY=X,USDCNY=X
2017-11-01 0:00,4.994500160217285,6.706200122833252,7.8231000900268555,0.058940001,0.610230029,6.608300209
2017-12-01 0:00,5.063899993896484,6.656099796295166,7.7967000007629395,0.057560001,0.6077200174331665,6.505700111
2018-01-01 0:00,5.114299774169922,6.755300045013428,7.834499835968018,0.058060002,0.5880500078201294,6.321100234985352
2018-02-01 0:00,4.919300079345703,6.720099925994873,7.716300010681152,0.058759999,0.5834400057792664,6.316699981689453
2018-03-01 0:00,4.824100017547607,6.592700004577637,7.727399826049805,0.059140000492334366,0.5925899744033813,6.285600185394287
2018-04-01 0:00,4.794600009918213,6.405399799346924,7.6732001304626465,0.058010000735521317,0.5923500061035156,6.336999893188477
2018-05-01 0:00,4.854300022125244,6.485099792480469,7.479000091552734,0.058959998190402985,0.5957499742507935,6.418000221252441
2018-06-01 0:00,4.887700080871582,6.673600196838379,7.652900218963623,0.059620000422000885,0.5930699706077576,6.627399921417236
2018-07-01 0:00,5.042900085449219,6.888500213623047,7.969699859619141,0.061331,0.6089800000190735,6.814899921417236
2018-08-01 0:00,4.963799953460693,7.056000232696533,7.973400115966797,0.061579,0.6122599840164185,6.843100070953369
2018-09-01 0:00,4.951900005340576,6.986000061035156,8.006799697875977,0.060290001,0.618369997,6.868000030517578
2018-10-01 0:00,4.939199924468994,6.921599864959717,7.8942999839782715,0.061540999,0.6110600233078003,6.966300010681152
2018-11-01 0:00,5.076000213623047,6.960000038146973,7.898200035095215,0.061128001660108566,0.6201500296592712,6.941500186920166
2018-12-01 0:00,4.840700149536133,6.98360014,7.860400199890137,0.062254,0.6150100231170654,6.877200126647949
2019-01-01 0:00,4.864900112,6.748300075531006,7.702899932861328,0.06154,0.006015,6.7154998779296875
2019-02-01 0:00,4.774099826812744,6.674300193786621,7.599699974060059,0.060233999,0.00594,6.686200141906738
2019-03-01 0:00,4.747799873352051,6.730100154876709,7.5569000244140625,0.060430001467466354,0.005893,6.711100101470947
2019-04-01 0:00,4.743899822235107,6.595699787139893,7.521900177001953,0.060189999639987946,0.005775,6.732399940490723
2019-05-01 0:00,4.7596001625061035,6.844099998474121,7.671800136566162,0.063023001,0.005803,6.900899887084961
2019-06-01 0:00,4.806499958,6.998700141906738,7.8105998039245605,0.063442998,0.00593,6.867099761962891
2019-07-01 0:00,4.727700233459473,6.943999767303467,7.672100067138672,0.063343003,0.005791,6.883600234985352
