Date,AUDEUR=X,CHFEUR=X,CNYEUR=X,JPYEUR=X,KRWEUR=X,MXNEUR=X,USDEUR=X
2014-10-01 0:00,0.6996999979019165,0.829259992,0.12955999374389648,0.00726,0.075060003,0.058990002,0.7928100228309631
2014-11-01 0:00,0.678600013,0.8306300044059753,0.129830003,0.00677,0.070730001,0.057679999619722366,0.8039900064468384
2014-12-01 0:00,0.6726999878883362,0.8315899968147278,0.1324000060558319,0.00688,0.07491,0.05576,0.8222299814224243
2015-01-01 0:00,0.6896600127220154,0.9631100296974182,0.14154000580310822,0.00754,0.08027,0.059099998,0.8859000205993652
2015-02-01 0:00,0.6979299783706665,0.9367700219154358,0.14232000708580017,0.00747,0.081019998,0.059749998,0.893019974
2015-03-01 0:00,0.7067999839782715,0.9543200135231018,0.1485300064086914,0.00769,0.083279997,0.060479999,0.9233400225639343
2015-04-01 0:00,0.7192999720573425,0.9567400217056274,0.14497999846935272,0.00756,0.083949998,0.059059999883174896,0.8997399806976318
2015-05-01 0:00,0.6984000205993652,0.9670199751853943,0.1467999964952469,0.00737,0.082139999,0.059579998,0.9123799800872803
2015-06-01 0:00,0.683899999,0.9624599814414978,0.14340999722480774,0.00726,0.079439998,0.0568,0.8910300135612488
2015-07-01 0:00,0.666700006,0.9436600208282471,0.1469999998807907,0.00737,0.077859998,0.056189999,0.914139986
2015-08-01 0:00,0.6366999745368958,0.9276400208473206,0.1396999955177307,0.00735,0.075690001,0.053149998,0.8917400240898132
2015-09-01 0:00,0.6220999956130981,0.9147499799728394,0.1394300013780594,0.00741,0.074199997,0.05218,0.8884199857711792
2015-10-01 0:00,0.6483399868011475,0.9196199774742126,0.14357000589370728,0.00753,0.079510003,0.055059999227523804,0.9083499908447266
2015-11-01 0:00,0.6786999702453613,0.9169300198554993,0.1467999964952469,0.00769,0.081519999,0.05689,0.9449099898338318
2015-12-01 0:00,0.6658999919891357,0.9252399802207947,0.14072999358177185,0.00759,0.077600002,0.052620001,0.9145799875259399
2016-01-01 0:00,0.6527000069618225,0.9014700055122375,0.13887999951839447,0.00761,0.074879996,0.050900001,0.9237099885940552
2016-02-01 0:00,0.6523000001907349,0.9181900024414062,0.13788999617099762,0.00805,0.071939997,0.050050001591444016,0.9154199957847595
2016-03-01 0:00,0.675599992,0.9141299724578857,0.13628000020980835,0.00785,0.077150002,0.051070001,0.8822500109672546
2016-04-01 0:00,0.6642799973487854,0.9102500081062317,0.134660006,0.00821,0.076180004,0.050829999,0.8734899759292603
2016-05-01 0:00,0.6451200246810913,0.9044899940490723,0.13610999286174774,0.00809,0.074660003,0.048519999,0.8969900012016296
2016-06-01 0:00,0.6712899804115295,0.9175999760627747,0.13526000082492828,0.00874,0.07779,0.04854,0.8986300230026245
2016-07-01 0:00,0.6792600154876709,0.9234899878501892,0.13460999727249146,0.00875,0.078610003,0.04772,0.8954100012779236
2016-08-01 0:00,0.6744999885559082,0.9119099974632263,0.1331299990415573,0.00872,0.080030002,0.047669999,0.8966000080108643
2016-09-01 0:00,0.6797000169754028,0.922510028,0.132750005,0.00881,0.080750003,0.045589998,0.8913000226020813
2016-10-01 0:00,0.6916000247001648,0.92177999,0.13412000238895416,0.00871,0.079230003,0.047880001,0.9103599786758423
2016-11-01 0:00,0.7028999924659729,0.9281799793243408,0.13596999645233154,0.00835,0.080250002,0.045510001480579376,0.9391000270843506
2016-12-01 0:00,0.6852099895477295,0.9326599836349487,0.13559000194072723,0.00813,0.078670003,0.045820001512765884,0.9505699872970581
2017-01-01 0:00,0.7064099907875061,0.9390599727630615,0.1355299949645996,0.008213,0.079709999,0.044939999,0.9338300228118896
2017-02-01 0:00,0.7250000238418579,0.9358699917793274,0.13731999695301056,0.008376,0.083140001,0.047439999878406525,0.9448000192642212
2017-03-01 0:00,0.7159000039100647,0.9352800250053406,0.1356399953365326,0.008369,0.0836,0.049959998577833176,0.9357100129127502
2017-04-01 0:00,0.6861000061035156,0.9221299886703491,0.13175000250339508,0.008234,0.080559999,0.048700001,0.9168000221252441
