Date,USDRUB=X,MXNRUB=X,JPYRUB=X,EURRUB=X,CNYRUB=X
2016-02-01 0:00,76.33999633789062,,0.6697999835014343,82.4728775,
2016-03-01 0:00,67.68000030517578,,0.6019999980926514,77.28199768066406,
2016-04-01 0:00,64.68305206298828,,0.5973600149154663,75.58579254,
2016-05-01 0:00,65.66899871826172,,0.5909500122070312,72.73783111572266,
2016-06-01 0:00,63.814998626708984,,0.6206200122833252,70.49185180664062,
2016-07-01 0:00,65.96305847167969,,0.6315400004386902,74.07407379,
2016-08-01 0:00,65.30970001220703,,0.634410024,72.77069854736328,
2016-09-01 0:00,63.08000183105469,,0.6231099963188171,70.49645233154297,
2016-10-01 0:00,63.041900634765625,,0.6029099822044373,68.89894867,
2016-11-01 0:00,65.13500213623047,,0.5795300006866455,69.26644897460938,
2016-12-01 0:00,61.231300354003906,,0.5238100290298462,62.684810638427734,
2017-01-01 0:00,59.718299865722656,,0.525380015,63.181800842285156,
2017-02-01 0:00,58.18349838256836,,0.5160599946975708,61.40938186645508,
2017-03-01 0:00,55.98429870605469,,0.5008699893951416,60.196380615234375,
2017-04-01 0:00,56.93199920654297,,0.510450006,62.073246002197266,
2017-05-01 0:00,56.530799865722656,,0.5099999904632568,63.36579895019531,
2017-06-01 0:00,59.41999816894531,,0.5308200120925903,67.65104675292969,
2017-07-01 0:00,59.47919845581055,,0.5381799936294556,69.96920013427734,
2017-08-01 0:00,58.455101013183594,,0.5290799736976624,69.53060913085938,
2017-09-01 0:00,57.889801025390625,,0.5145900249481201,68.30812072753906,
2017-10-01 0:00,57.90019989013672,,0.5120499730110168,67.49259948730469,
2017-11-01 0:00,58.59669876098633,,0.5231500267982483,69.48320007324219,
2017-12-01 0:00,57.62699890136719,,0.5113999843597412,69.17839813232422,
2018-01-01 0:00,56.31779861450195,,0.5179499983787537,69.95480346679688,
2018-02-01 0:00,56.219200134277344,,0.5236300230026245,68.79450225830078,
2018-03-01 0:00,57.321998596191406,,0.5393700003623962,70.22810363769531,
2018-04-01 0:00,62.32020187,,0.5710999965667725,75.29109954833984,
2018-05-01 0:00,62.09700012207031,,0.5711899995803833,72.46810150146484,
2018-06-01 0:00,62.833900451660156,,0.5686799883842468,72.6760025,
2018-07-01 0:00,62.20640182495117,,0.5604699850082397,72.85199737548828,
2018-08-01 0:00,68.20269775390625,,0.6144199967384338,79.61000061035156,
2018-09-01 0:00,65.57980346679688,,0.5768399834632874,76.13099670410156,
2018-10-01 0:00,65.47200012207031,,0.5790899991989136,74.28600311279297,
2018-11-01 0:00,66.06970215,,0.5825499892234802,75.30799865722656,
2018-12-01 0:00,69.52120208740234,,0.6302899718284607,79.49970245361328,
2019-01-01 0:00,65.41439819335938,,0.6002100110054016,75.15399932861328,
2019-02-01 0:00,65.72579956054688,,0.5928199887275696,74.81700134277344,
2019-03-01 0:00,65.54389953613281,,0.5911499857902527,73.73699951171875,
2019-04-01 0:00,64.43180084228516,,0.5769199728965759,72.11000061035156,
2019-05-01 0:00,65.21389770507812,,0.596310019,72.65000153,
2019-06-01 0:00,63.05739974975586,,0.5852100253105164,71.73500061035156,
2019-07-01 0:00,63.49079895019531,,0.5848199725151062,70.87999725341797,
2019-08-01 0:00,66.49150085449219,,0.6246799826622009,73.55899810791016,
2019-09-01 0:00,64.62210083007812,,0.5986700057983398,70.73000336,
2019-10-01 0:00,63.75080108642578,,0.5860040187835693,71.11289978027344,
2019-11-01 0:00,64.05619812011719,,0.5849189758300781,70.86920166015625,
2019-12-01 0:00,61.971099853515625,,0.5691789984703064,69.45529938,
2020-01-01 0:00,63.19609832763672,,0.580411971,69.72640228271484,
2020-02-01 0:00,66.26909637451172,,0.6060270071029663,73.59519958496094,
2020-03-01 0:00,79.58920288085938,,0.7366440296173096,87.81680297851562,
2020-04-01 0:00,73.06539916992188,,0.6852650046348572,79.51029968261719,
2020-05-01 0:00,70.50489807128906,,0.6547939777374268,77.93730163574219,
2020-06-01 0:00,69.97299957,,0.6503520011901855,78.91230010986328,
2020-07-01 0:00,73.32150268554688,,0.7004079818725586,87.08429718017578,
2020-08-01 0:00,74.13020324707031,,0.7024459838867188,88.01689910888672,
2020-09-01 0:00,78.96510314941406,,0.7473189830780029,92.75749969482422,
2020-10-01 0:00,78.83830261230469,,0.7540330290794373,92.09410095214844,
2020-11-01 0:00,75.99150085449219,,0.7298799753189087,90.86160278320312,
