Date,AUDJPY=X,CHFJPY=X,CNYJPY=X,EURJPY=X,KRWJPY=X,MXNJPY=X,RUBJPY=X,USDJPY=X
2014-02-01 0:00,91.48100280761719,114.92420196533203,16.642000198364258,139.9499969482422,9.543700218200684,7.700300216674805,2.8255999088287354,102.11000061035156
2014-03-01 0:00,95.24610137939453,115.99310302734375,16.577999114990234,141.4980010986328,9.616200447,7.878399848937988,2.859999895095825,102.88899993896484
2014-04-01 0:00,95.08850098,116.0999984741211,16.371999740600586,141.66900634765625,9.956999778747559,7.826399803161621,2.8761000633239746,102.56400299072266
2014-05-01 0:00,94.70899963378906,113.63999938964844,16.270000457763672,138.88888549804688,9.968999862670898,7.913799763,2.928800106048584,101.83299255371094
2014-06-01 0:00,95.49780273,113.81449890136719,16.288999557495117,138.38999938964844,9.998800277709961,7.8171000480651855,3.0025999546051025,101.44300079345703
2014-07-01 0:00,95.89700317382812,113.1510009765625,16.645999908447266,137.75,10.03600025177002,7.817800045013428,2.890000104904175,102.83999633789062
2014-08-01 0:00,97.16539764404297,113.29740142822266,16.71899986,136.7570037841797,10.267000198364258,7.963399887084961,2.8254001140594482,104.11799621582031
2014-09-01 0:00,95.30999755859375,115.01000213623047,17.763999938964844,138.82000732421875,10.383999824523926,8.103199959,2.7695999145507812,109.38999938964844
2014-10-01 0:00,96.36299896240234,114.19000244140625,17.840999603271484,137.70599365234375,10.348999977111816,8.112999916,2.603800058364868,109.21299743652344
2014-11-01 0:00,100.2699966430664,122.75060272216797,19.187000274658203,147.77000427246094,10.678000450134277,8.524100303649902,2.3879001140594482,118.82599639892578
2014-12-01 0:00,97.73660278320312,120.83000183105469,19.23699951171875,145.28799438476562,10.897000312805176,8.088999748,2.1113998889923096,119.45800018310547
2015-01-01 0:00,91.43699645996094,127.69000244140625,18.766000747680664,132.57000732421875,10.654999732971191,7.835899829864502,1.715899944,117.44999694824219
2015-02-01 0:00,93.44499969482422,125.4000015258789,19.052000045776367,133.85000610351562,10.857999801635742,7.998199939727783,1.9510999917984009,119.61722564697266
2015-03-01 0:00,91.87799835205078,124.03299713134766,19.305999755859375,129.95799255371094,10.836999893188477,7.860000133514404,2.084399938583374,120.01300048828125
2015-04-01 0:00,95.10199737548828,126.50499725341797,19.17300033569336,132.1999969482422,11.11400032043457,7.806330204,2.329699993133545,118.97000122070312
2015-05-01 0:00,94.76000213623047,131.25,19.920000076293945,135.70899963378906,11.15999984741211,8.071999549865723,2.356100082397461,123.81999969482422
2015-06-01 0:00,94.08000183105469,132.4199981689453,19.731000900268555,137.57699584960938,10.944999694824219,7.812809944152832,2.1991000175476074,122.66999816894531
2015-07-01 0:00,90.48999786376953,128.08900451660156,19.952999114990234,135.73199462890625,10.57800006866455,7.613999843597412,2.0764999389648438,124.07099914550781
2015-08-01 0:00,86.59100341796875,126.1500015258789,18.99799919128418,135.98800659179688,10.303000450134277,7.230050086975098,1.8559000492095947,121.28900146484375
2015-09-01 0:00,83.90000153,123.41999816894531,18.812000274658203,134.9060059,10.020999908447266,7.041329860687256,1.823699951171875,119.86000061035156
2015-10-01 0:00,86.07700348,122.33000183105469,19.05900001525879,132.72999572753906,10.565999984741211,7.309100151062012,1.8841999769210815,120.62725830078125
2015-11-01 0:00,88.19999694824219,119.19000244140625,19.07900047302246,129.9600067138672,10.607000350952148,7.380000114440918,1.8489999771118164,122.83000183105469
2015-12-01 0:00,87.69000244140625,121.87000274658203,18.534000396728516,131.6999969482422,10.230999946594238,6.929999828338623,1.6454999446868896,120.44999694824219
2016-01-01 0:00,85.72000122070312,118.41999816894531,18.24500084,131.3699951171875,10.062999725341797,6.685510158538818,1.5516999959945679,121.33999633789062
2016-02-01 0:00,80.97000122070312,114.03099822998047,17.12000084,124.16000366210938,9.128299713134766,6.213709831237793,1.492799997329712,113.66000366210938
2016-03-01 0:00,86.04000091552734,116.43000030517578,17.35700035095215,127.3550033569336,9.836500168,6.503310203552246,1.6608999967575073,112.36599731445312
2016-04-01 0:00,80.88099670410156,110.83999633789062,16.39699935913086,121.75,9.285599708557129,6.189599990844727,1.673799991607666,106.3499984741211
2016-05-01 0:00,79.70999908447266,111.7699966430664,16.81800079345703,123.55999755859375,9.23390007,5.994810104370117,1.6907000541687012,110.84100341796875
2016-06-01 0:00,76.75499725341797,104.91000366210938,15.465999603271484,114.3270034790039,8.904700279,5.548810005187988,1.6109999418258667,102.77799987792969
2016-07-01 0:00,77.63999938964844,105.54399871826172,15.38700008392334,114.27200317382812,9.198399543762207,5.451809883117676,1.5824999809265137,102.33200073242188
2016-08-01 0:00,77.39700317382812,104.62200164794922,15.272000312805176,114.70800018310547,9.189399719238281,5.466810226,1.5745999813079834,102.86799621582031
2016-09-01 0:00,77.17400360107422,104.74099731445312,15.071999549865723,113.53500366210938,9.178999900817871,5.173810005187988,1.6030999422073364,101.1989974975586
2016-10-01 0:00,79.43499755859375,105.87999725341797,15.404000282287598,114.8499984741211,9.109800338745117,5.495810031890869,1.6568000316619873,104.56500244140625
